order_id,customer_id,product_id,category,price,quantity,order_date,country,payment_method,rating,returned,revenue
7220,1902,244,Home,55.36,5,2023-10-07,Australia,COD,2.0,0,276.8
7221,1669,737,Electronics,162.29,2,2021-01-05,India,Debit Card,5.0,0,324.58
7222,3552,495,Clothing,119.88,1,2022-07-04,UK,COD,5.0,1,119.88
7223,2294,712,Clothing,64.36,5,2024-09-24,USA,UPI,4.0,1,321.8
7224,2037,537,Clothing,110.11,2,2021-09-30,USA,PayPal,5.0,0,220.22
7225,2854,593,Sports,11.01,1,2023-04-02,Australia,Debit Card,2.0,0,11.01
7226,2143,483,Home,8.31,2,2022-07-21,Germany,Debit Card,5.0,0,16.62
7227,1138,448,Beauty,31.76,3,2023-11-17,USA,COD,5.0,0,95.28
7228,4129,603,Beauty,69.04,4,2024-09-11,Germany,COD,5.0,1,276.16
7229,1347,767,Electronics,90.21,4,2023-11-17,Australia,COD,4.0,0,360.84
7230,1655,542,Beauty,209.28,1,2024-09-08,USA,COD,5.0,0,209.28
7231,2820,703,Clothing,104.99,5,2024-03-27,UK,Credit Card,5.0,0,524.95
7232,3797,612,Beauty,48.65,3,2021-09-20,Australia,PayPal,5.0,0,145.95
7233,4036,696,Home,44.91,5,2021-02-17,USA,UPI,3.0,0,224.55
7234,3924,653,Books,25.84,2,2024-07-18,Germany,Debit Card,5.0,1,51.68
7235,3415,506,Clothing,11.79,2,2023-12-24,USA,UPI,2.0,0,23.58
7236,3395,474,Clothing,95.84,4,2023-10-03,UK,COD,4.0,0,383.36
7237,2934,498,Beauty,58.51,2,2021-11-29,USA,Credit Card,3.0,0,117.02
7238,4330,622,Home,117.75,2,2022-02-09,Canada,UPI,4.0,0,235.5
7239,1042,595,Electronics,12.4,3,2023-06-25,Canada,Debit Card,1.0,0,37.2
7240,1279,574,Home,155.64,1,2022-06-19,Canada,PayPal,4.0,0,155.64
7241,1986,670,Home,28.28,1,2023-11-14,USA,UPI,3.0,1,28.28
7242,3167,297,Home,9.21,3,2021-06-03,Germany,Debit Card,3.0,0,27.63
7243,2249,441,Clothing,98.22,4,2021-02-04,Canada,COD,2.0,0,392.88
7244,1108,678,Electronics,41.16,4,2021-09-20,USA,COD,4.0,0,164.64
7245,3384,718,Beauty,139.47,2,2023-06-05,UK,Debit Card,3.0,0,278.94
7246,3468,507,Electronics,40.25,4,2023-11-27,UK,UPI,5.0,0,161.0
7247,1636,250,Home,65.23,1,2024-01-02,UK,Credit Card,3.0,0,65.23
7248,1128,471,Clothing,82.49,1,2023-05-22,India,Credit Card,4.0,0,82.49
7249,4386,757,Books,9.54,1,2022-01-21,Canada,PayPal,4.0,0,9.54
7250,2469,430,Beauty,20.54,5,2024-08-03,Australia,Credit Card,5.0,0,102.7
7251,4328,374,Sports,35.1,4,2024-03-05,India,Debit Card,5.0,0,140.4
7252,1604,679,Electronics,10.77,5,2022-10-12,Australia,Credit Card,3.0,0,53.85
7253,4818,625,Books,46.28,4,2023-08-12,Australia,COD,5.0,0,185.12
7254,4627,416,Sports,108.22,5,2023-08-17,India,Credit Card,1.0,0,541.1
7255,4989,366,Books,59.75,1,2021-06-10,UK,UPI,5.0,0,59.75
7256,4970,714,Clothing,99.78,1,2023-12-12,Germany,Credit Card,4.0,0,99.78
7257,3391,744,Beauty,54.8,5,2024-10-09,Australia,UPI,1.0,0,274.0
7258,1321,424,Sports,112.09,5,2021-06-26,Canada,Credit Card,1.0,0,560.45
7259,1819,697,Home,59.25,1,2022-06-07,UK,UPI,5.0,0,59.25
7260,2005,740,Sports,10.43,1,2022-12-06,USA,PayPal,5.0,0,10.43
7261,4833,702,Clothing,45.41,1,2022-07-08,USA,UPI,4.0,0,45.41
7262,2586,333,Sports,30.51,5,2021-12-07,Germany,PayPal,4.0,0,152.55
7263,2137,589,Books,88.38,3,2022-02-25,UK,COD,5.0,0,265.14
7264,1735,610,Clothing,69.38,4,2024-05-04,UK,PayPal,2.0,0,277.52
7265,3469,322,Beauty,54.83,5,2021-10-01,UK,Debit Card,3.0,0,274.15
7266,4054,726,Electronics,12.29,4,2024-09-18,Canada,COD,5.0,0,49.16
7267,2181,568,Books,125.28,1,2023-01-13,UK,Credit Card,4.0,1,125.28
7268,4105,599,Sports,59.05,2,2024-03-23,USA,UPI,3.0,0,118.1
7269,4442,568,Books,43.13,3,2022-05-26,Canada,COD,5.0,0,129.39
7270,1430,795,Beauty,63.83,4,2024-04-07,UK,UPI,2.0,0,255.32
7271,4198,226,Home,35.12,1,2021-04-14,Australia,PayPal,2.0,0,35.12
7272,3710,337,Books,33.81,4,2022-02-12,Germany,Credit Card,,0,135.24
7273,4421,506,Electronics,131.46,5,2021-07-22,India,UPI,3.0,0,657.3
7274,4588,290,Home,80.38,3,2023-04-14,USA,COD,,0,241.14
7275,4758,588,Clothing,25.53,3,2023-03-13,UK,PayPal,1.0,0,76.59
7276,3673,313,Home,179.47,1,2023-02-15,India,Credit Card,4.0,0,179.47
7277,3635,340,Beauty,54.87,5,2022-08-19,Canada,Debit Card,3.0,1,274.35
7278,3695,497,Clothing,52.56,3,2022-11-03,UK,Credit Card,5.0,0,157.68
7279,2207,414,Electronics,19.38,3,2021-04-30,USA,Credit Card,4.0,0,58.14
7280,4585,740,Books,3.53,5,2024-01-13,Germany,PayPal,2.0,0,17.65
7281,2153,549,Beauty,17.29,1,2022-10-05,Germany,UPI,4.0,0,17.29
7282,3019,764,Beauty,21.76,5,2024-02-20,Australia,Debit Card,2.0,0,108.8
7283,3921,240,Books,79.3,2,2022-08-12,India,PayPal,4.0,0,158.6
7284,4487,596,Home,89.76,4,2022-06-24,India,COD,3.0,0,359.04
7285,3606,586,Sports,39.14,2,2023-05-22,Australia,Debit Card,4.0,0,78.28
7286,3524,667,Electronics,33.03,4,2024-03-09,USA,Debit Card,3.0,0,132.12
7287,3507,551,Home,61.72,5,2023-05-06,UK,Debit Card,5.0,0,308.6
7288,4886,294,Beauty,77.32,4,2023-03-30,Germany,COD,3.0,0,309.28
7289,4256,562,Sports,48.92,2,2022-07-22,Australia,Debit Card,3.0,0,97.84
7290,3665,603,Beauty,99.36,2,2024-09-05,USA,COD,5.0,0,198.72
7291,3613,381,Books,28.41,1,2024-04-30,UK,Debit Card,5.0,0,28.41
7292,4371,392,Beauty,169.53,4,2024-03-08,Australia,COD,2.0,0,678.12
7293,1640,620,Sports,85.08,3,2024-06-24,UK,Debit Card,4.0,0,255.24
7294,1444,222,Books,43.48,1,2021-08-06,India,UPI,4.0,0,43.48
7295,3859,459,Clothing,84.06,4,2021-06-05,USA,COD,4.0,0,336.24
7296,1163,380,Electronics,113.84,5,2023-08-23,Canada,PayPal,2.0,0,569.2
7297,2250,689,Clothing,74.17,2,2022-04-30,Germany,COD,3.0,0,148.34
7298,1226,598,Sports,52.65,4,2024-06-27,Germany,Credit Card,3.0,0,210.6
7299,3225,776,Clothing,81.74,1,2023-09-15,Germany,COD,4.0,0,81.74
7300,1814,209,Sports,116.73,3,2023-01-21,UK,UPI,4.0,1,350.19
7301,2109,453,Electronics,18.0,2,2024-08-14,Australia,Credit Card,1.0,0,36.0
7302,4556,644,Home,21.87,3,2023-11-04,USA,PayPal,5.0,0,65.61
7303,2011,269,Sports,40.75,3,2024-06-23,India,PayPal,2.0,0,122.25
7304,2068,434,Electronics,74.67,5,2022-04-30,UK,Credit Card,3.0,0,373.35
7305,3409,592,Beauty,121.97,2,2021-08-29,India,UPI,3.0,0,243.94
7306,2607,582,Clothing,118.49,2,2024-06-14,Australia,UPI,5.0,0,236.98
7307,3155,436,Electronics,21.33,2,2023-08-13,Canada,UPI,3.0,1,42.66
7308,2717,237,Beauty,79.81,2,2021-02-07,USA,UPI,4.0,0,159.62
7309,2380,448,Books,18.46,1,2022-08-19,Australia,Debit Card,5.0,0,18.46
7310,4818,289,Home,77.34,5,2022-02-01,India,UPI,3.0,0,386.7
7311,4091,333,Clothing,160.15,5,2022-02-09,USA,UPI,1.0,0,800.75
7312,4670,241,Books,161.9,2,2021-12-19,India,PayPal,3.0,1,323.8
7313,1449,353,Sports,23.3,2,2022-11-01,Canada,PayPal,3.0,0,46.6
7314,3700,631,Beauty,94.98,1,2022-04-04,Germany,COD,3.0,0,94.98
7315,4860,779,Sports,61.9,5,2021-01-10,Germany,UPI,4.0,0,309.5
7316,4930,493,Clothing,231.12,4,2024-03-23,India,COD,4.0,0,924.48
7317,3087,273,Books,75.52,4,2022-10-20,India,COD,4.0,0,302.08
7318,2339,699,Clothing,13.16,2,2024-03-18,Canada,Debit Card,1.0,0,26.32
7319,1263,463,Sports,59.94,5,2024-01-14,UK,PayPal,1.0,0,299.7
7320,3772,346,Clothing,32.58,3,2021-01-22,Germany,Credit Card,4.0,0,97.74
7321,2971,341,Beauty,25.63,5,2021-07-23,Australia,Credit Card,3.0,0,128.15
7322,2626,249,Beauty,47.61,3,2024-10-17,USA,Debit Card,1.0,0,142.83
7323,4483,456,Electronics,113.68,4,2021-07-06,Canada,COD,4.0,0,454.72
7324,4632,645,Home,63.75,4,2022-02-09,USA,PayPal,5.0,0,255.0
7325,4992,725,Beauty,23.22,4,2023-03-10,Germany,UPI,5.0,1,92.88
7326,1160,620,Sports,76.32,1,2023-09-27,India,Debit Card,1.0,0,76.32
7327,4890,430,Books,86.65,5,2024-02-03,Germany,Credit Card,4.0,0,433.25
7328,4070,680,Sports,188.45,4,2024-09-29,Germany,Credit Card,3.0,0,753.8
7329,4048,557,Electronics,20.91,5,2022-06-16,UK,UPI,3.0,1,104.55
7330,3871,206,Beauty,136.15,4,2023-06-28,Australia,COD,4.0,0,544.6
7331,1851,752,Electronics,7.81,1,2023-01-24,India,Debit Card,4.0,0,7.81
7332,3291,205,Electronics,26.97,5,2023-12-14,India,PayPal,4.0,0,134.85
7333,2611,309,Electronics,121.01,5,2024-08-29,USA,COD,4.0,1,605.05
7334,4944,286,Books,82.89,3,2022-09-29,Germany,UPI,5.0,1,248.67
7335,2836,669,Electronics,33.67,1,2022-09-14,Germany,COD,5.0,0,33.67
7336,2931,735,Electronics,204.75,5,2021-11-03,USA,UPI,3.0,0,1023.75
7337,2512,694,Sports,126.33,3,2023-12-28,UK,PayPal,4.0,0,378.99
7338,4726,415,Beauty,58.67,5,2022-09-02,UK,Debit Card,5.0,0,293.35
7339,3462,595,Books,86.49,5,2024-07-06,Australia,UPI,4.0,0,432.45
7340,3342,517,Sports,135.6,3,2024-01-14,Canada,COD,5.0,0,406.8
7341,3513,481,Sports,43.21,5,2023-03-23,Germany,PayPal,5.0,0,216.05
7342,1302,323,Clothing,74.25,3,2023-07-29,Canada,Debit Card,5.0,0,222.75
7343,2325,245,Books,94.88,4,2024-03-24,Australia,Credit Card,4.0,0,379.52
7344,1820,792,Clothing,114.21,2,2021-08-05,USA,Debit Card,3.0,0,228.42
7345,2238,636,Home,98.02,3,2023-12-20,Germany,PayPal,2.0,0,294.06
7346,4459,712,Home,3.55,3,2021-07-22,Germany,Debit Card,3.0,0,10.65
7347,4890,763,Electronics,74.66,4,2023-04-18,Australia,PayPal,5.0,0,298.64
7348,2452,603,Beauty,286.85,5,2024-07-10,UK,UPI,2.0,0,1434.25
7349,2186,645,Books,84.36,2,2023-04-27,USA,Credit Card,3.0,0,168.72
7350,4138,756,Home,104.3,2,2024-09-07,Germany,Credit Card,3.0,0,208.6
7351,3749,632,Clothing,23.64,3,2022-04-26,UK,Debit Card,2.0,0,70.92
7352,1794,306,Beauty,10.32,2,2024-07-16,Canada,Credit Card,4.0,0,20.64
7353,1429,527,Books,146.4,3,2023-04-30,UK,PayPal,5.0,0,439.2
7354,1897,605,Home,76.67,2,2024-05-06,India,Debit Card,1.0,0,153.34
7355,1691,595,Sports,39.51,3,2023-03-23,India,Debit Card,5.0,0,118.53
7356,2689,220,Sports,67.18,4,2021-04-20,Australia,UPI,4.0,1,268.72
7357,4602,328,Home,144.04,3,2021-07-28,UK,COD,2.0,0,432.12
7358,3220,471,Clothing,80.24,1,2021-12-11,India,PayPal,4.0,0,80.24
7359,1526,372,Clothing,167.95,3,2021-06-03,Australia,UPI,1.0,0,503.85
7360,3703,436,Clothing,128.9,4,2021-07-01,Canada,UPI,2.0,0,515.6
7361,3376,263,Beauty,34.09,2,2022-06-22,Germany,Debit Card,5.0,0,68.18
7362,4216,798,Clothing,49.13,3,2023-03-29,Australia,PayPal,4.0,0,147.39
7363,3591,345,Books,122.99,3,2022-11-30,Canada,UPI,4.0,0,368.97
7364,1716,205,Beauty,168.27,2,2023-10-06,Germany,UPI,,0,336.54
7365,2765,369,Sports,87.98,5,2022-06-20,Canada,PayPal,3.0,0,439.9
7366,4104,356,Beauty,136.16,3,2021-05-30,UK,Credit Card,3.0,0,408.48
7367,2356,447,Sports,29.08,3,2022-06-20,USA,Credit Card,,0,87.24
7368,3723,326,Home,43.69,5,2023-09-30,India,Debit Card,3.0,0,218.45
7369,3727,530,Home,6.63,2,2024-01-13,UK,UPI,2.0,1,13.26
7370,2691,712,Beauty,21.57,4,2021-01-16,Germany,COD,2.0,0,86.28
7371,3047,290,Home,14.56,4,2022-06-04,Canada,UPI,4.0,0,58.24
7372,2942,658,Home,26.38,5,2024-01-25,Canada,PayPal,4.0,0,131.9
7373,4865,777,Beauty,33.66,5,2023-08-20,India,PayPal,4.0,0,168.3
7374,4091,239,Books,15.31,5,2023-07-19,Australia,COD,4.0,0,76.55
7375,3111,451,Home,152.06,3,2023-10-24,Germany,COD,5.0,0,456.18
7376,2103,395,Sports,151.95,3,2024-09-13,India,Debit Card,1.0,0,455.85
7377,3236,291,Clothing,155.4,1,2021-09-25,Germany,Credit Card,4.0,0,155.4
7378,1565,429,Books,37.46,2,2022-08-06,Canada,COD,4.0,0,74.92
7379,1193,538,Clothing,62.11,3,2021-01-17,USA,COD,4.0,1,186.33
7380,1369,227,Home,31.08,2,2022-07-11,Germany,Credit Card,5.0,0,62.16
7381,3943,591,Clothing,16.11,5,2021-08-31,India,PayPal,4.0,0,80.55
7382,1512,335,Books,205.63,1,2023-10-02,USA,Debit Card,4.0,0,205.63
7383,4485,443,Beauty,40.52,5,2023-11-21,USA,COD,2.0,0,202.6
7384,2957,679,Electronics,41.57,5,2024-01-15,India,Debit Card,4.0,0,207.85
7385,1397,203,Books,158.86,5,2024-02-19,USA,Debit Card,4.0,0,794.3
7386,4465,687,Beauty,45.46,2,2023-12-17,Australia,UPI,4.0,0,90.92
7387,4153,767,Home,75.25,3,2024-01-01,India,COD,3.0,0,225.75
7388,1474,355,Beauty,65.49,4,2023-04-18,UK,Credit Card,3.0,0,261.96
7389,3425,269,Home,82.67,5,2021-04-11,Australia,Credit Card,3.0,0,413.35
7390,2987,728,Books,31.58,1,2022-01-21,Canada,COD,5.0,0,31.58
7391,1033,246,Home,40.16,5,2023-05-17,Australia,Debit Card,3.0,0,200.8
7392,4903,583,Home,99.58,2,2021-05-26,Canada,PayPal,4.0,0,199.16
7393,3791,698,Beauty,36.68,1,2024-08-16,Australia,PayPal,1.0,0,36.68
7394,3622,562,Clothing,21.82,4,2024-01-14,Germany,COD,3.0,0,87.28
7395,3430,281,Sports,22.88,5,2024-03-15,Australia,PayPal,5.0,0,114.4
7396,3251,252,Electronics,103.85,2,2022-02-16,USA,COD,5.0,0,207.7
7397,2006,526,Home,100.09,4,2022-10-17,UK,UPI,1.0,1,400.36
7398,4310,388,Home,11.72,3,2021-07-17,USA,Debit Card,4.0,0,35.16
7399,1772,456,Beauty,64.42,3,2021-08-07,Canada,Credit Card,4.0,0,193.26
7400,4411,688,Sports,52.53,4,2021-03-20,UK,UPI,5.0,0,210.12
7401,2133,498,Home,331.25,4,2023-02-10,Canada,Credit Card,4.0,1,1325.0
7402,4104,588,Sports,137.92,1,2024-07-27,Australia,Credit Card,4.0,0,137.92
7403,4621,772,Electronics,17.29,2,2022-04-28,Germany,Credit Card,4.0,0,34.58
7404,4413,699,Books,56.13,1,2024-04-16,USA,Debit Card,4.0,0,56.13
7405,4151,588,Beauty,23.51,4,2023-03-08,India,Credit Card,4.0,0,94.04
7406,4662,366,Clothing,102.76,5,2023-05-15,Germany,Credit Card,4.0,0,513.8
7407,3670,725,Sports,131.57,2,2022-08-11,Australia,Credit Card,3.0,0,263.14
7408,2644,648,Home,30.57,1,2023-05-02,Australia,Credit Card,3.0,0,30.57
7409,3952,545,Home,198.41,4,2024-03-29,Australia,UPI,1.0,0,793.64
7410,3654,336,Books,47.98,1,2024-02-12,USA,COD,2.0,0,47.98
7411,3326,350,Beauty,122.37,5,2022-09-07,Australia,UPI,3.0,0,611.85
7412,1093,300,Clothing,54.04,2,2021-11-19,Australia,Credit Card,3.0,0,108.08
7413,1168,381,Home,179.83,4,2023-05-14,Australia,Debit Card,3.0,0,719.32
7414,2447,310,Electronics,141.84,4,2023-11-07,Canada,Debit Card,4.0,0,567.36
7415,2090,764,Home,67.12,2,2023-04-03,Germany,COD,1.0,0,134.24
7416,2327,557,Books,86.24,3,2021-09-20,India,PayPal,2.0,0,258.72
7417,3016,433,Beauty,137.72,5,2022-12-02,Canada,COD,2.0,1,688.6
7418,2873,473,Home,276.89,2,2023-06-21,Germany,PayPal,4.0,0,553.78
7419,1195,569,Home,190.16,3,2022-11-30,Germany,PayPal,5.0,0,570.48
7420,4537,350,Electronics,87.09,4,2022-12-09,Germany,UPI,5.0,0,348.36
7421,2467,477,Books,56.09,5,2024-10-15,UK,Credit Card,2.0,0,280.45
7422,1713,299,Electronics,205.57,4,2024-01-15,USA,UPI,5.0,0,822.28
7423,2764,372,Electronics,130.78,1,2024-01-26,UK,COD,1.0,0,130.78
7424,4727,210,Beauty,189.41,4,2023-02-04,Australia,COD,1.0,0,757.64
7425,1829,228,Electronics,75.11,1,2024-10-18,USA,Debit Card,3.0,0,75.11
7426,3079,782,Beauty,24.45,1,2022-11-16,Australia,COD,1.0,0,24.45
7427,3044,747,Sports,57.84,3,2021-04-29,USA,Credit Card,4.0,0,173.52
7428,4981,304,Home,73.52,3,2023-10-10,Australia,UPI,4.0,0,220.56
7429,4190,310,Clothing,182.45,1,2023-04-16,UK,UPI,2.0,0,182.45
7430,2103,393,Electronics,34.22,3,2023-01-03,Australia,COD,1.0,0,102.66
7431,2711,512,Sports,87.7,1,2021-12-31,Germany,Credit Card,4.0,0,87.7
7432,1285,218,Beauty,172.39,4,2024-05-20,India,Credit Card,4.0,0,689.56
7433,3970,709,Sports,138.39,2,2021-04-10,Canada,PayPal,5.0,0,276.78
7434,1528,451,Beauty,5.4,4,2023-05-02,Canada,UPI,5.0,0,21.6
7435,4758,446,Home,48.22,3,2023-01-19,Canada,PayPal,2.0,0,144.66
7436,3058,752,Sports,85.55,3,2022-09-08,UK,UPI,5.0,0,256.65
7437,1308,332,Books,100.48,2,2022-04-17,Canada,Debit Card,5.0,0,200.96
7438,2022,419,Clothing,64.66,4,2021-09-22,India,PayPal,5.0,0,258.64
7439,1587,219,Clothing,27.72,1,2023-08-29,Australia,COD,4.0,0,27.72
7440,3318,679,Clothing,66.86,5,2024-05-09,India,Debit Card,4.0,0,334.3
7441,2729,548,Clothing,101.0,4,2023-11-13,UK,COD,5.0,0,404.0
7442,3182,786,Clothing,31.19,4,2023-07-24,UK,Credit Card,5.0,0,124.76
7443,2659,486,Beauty,19.85,1,2022-02-28,India,COD,5.0,0,19.85
7444,4320,547,Electronics,67.9,2,2023-10-19,UK,Debit Card,3.0,0,135.8
7445,2019,413,Home,100.79,4,2022-09-09,USA,PayPal,3.0,0,403.16
7446,4122,732,Electronics,78.97,1,2024-01-20,Germany,Credit Card,4.0,0,78.97
7447,1259,708,Beauty,16.14,2,2022-04-16,India,Debit Card,3.0,0,32.28
7448,1838,350,Home,36.21,5,2022-08-04,Australia,COD,4.0,0,181.05
7449,2531,589,Beauty,60.8,5,2021-01-18,India,Credit Card,4.0,1,304.0
7450,3200,733,Sports,131.8,3,2022-08-11,Canada,Credit Card,4.0,0,395.4
7451,1041,461,Electronics,16.56,5,2022-10-17,Germany,PayPal,1.0,0,82.8
7452,3549,770,Home,44.82,1,2021-04-09,India,Credit Card,4.0,1,44.82
7453,4184,781,Home,20.85,5,2023-08-09,USA,Credit Card,4.0,0,104.25
7454,4590,499,Sports,33.68,1,2023-12-17,USA,Credit Card,2.0,0,33.68
7455,4554,620,Beauty,64.57,2,2024-04-02,Germany,PayPal,5.0,0,129.14
7456,2980,290,Books,36.76,5,2023-05-05,Canada,PayPal,5.0,0,183.8
7457,1017,379,Beauty,125.4,1,2021-07-14,Germany,UPI,3.0,0,125.4
7458,3265,780,Electronics,86.24,1,2021-11-07,UK,UPI,4.0,0,86.24
7459,2746,328,Books,57.53,5,2023-03-22,Canada,Credit Card,3.0,0,287.65
7460,3098,526,Sports,38.07,2,2022-06-22,Germany,UPI,4.0,0,76.14
7461,2366,238,Books,138.85,1,2023-06-03,Canada,COD,2.0,0,138.85
7462,3138,626,Beauty,81.2,5,2023-06-23,Canada,Credit Card,,0,406.0
7463,4547,444,Books,30.77,4,2022-04-30,USA,COD,3.0,0,123.08
7464,3790,433,Electronics,26.51,5,2022-06-02,UK,UPI,5.0,0,132.55
7465,4751,745,Home,80.74,4,2024-01-14,Germany,UPI,3.0,1,322.96
7466,2578,571,Books,173.72,2,2023-04-19,India,UPI,5.0,0,347.44
7467,2793,265,Home,67.16,2,2022-03-05,Australia,Credit Card,5.0,0,134.32
7468,1344,538,Beauty,65.62,3,2021-08-19,Australia,PayPal,4.0,0,196.86
7469,3276,629,Beauty,8.74,2,2024-05-31,Germany,PayPal,5.0,0,17.48
7470,1233,596,Home,42.1,3,2022-08-03,India,Credit Card,2.0,0,126.3
7471,1016,613,Clothing,187.32,3,2022-04-23,Germany,UPI,5.0,0,561.96
7472,1200,414,Electronics,73.25,5,2022-08-31,India,UPI,2.0,0,366.25
7473,3370,630,Sports,90.21,2,2023-08-22,Germany,PayPal,3.0,0,180.42
7474,1020,670,Home,38.96,2,2022-01-03,Australia,PayPal,3.0,0,77.92
7475,4224,718,Beauty,217.21,1,2022-07-17,USA,PayPal,5.0,0,217.21
7476,4719,458,Beauty,120.59,4,2023-11-10,USA,Debit Card,5.0,0,482.36
7477,2402,514,Clothing,38.36,1,2024-08-04,India,COD,2.0,0,38.36
7478,1938,618,Sports,103.24,3,2022-04-11,Australia,COD,5.0,0,309.72
7479,4246,217,Home,62.52,2,2021-06-29,USA,Debit Card,2.0,0,125.04
7480,1534,732,Home,69.64,3,2022-08-29,India,Debit Card,5.0,0,208.92
7481,4443,427,Books,30.4,4,2022-07-19,Australia,PayPal,3.0,0,121.6
7482,3063,359,Beauty,67.63,4,2023-11-27,Australia,UPI,3.0,0,270.52
7483,1981,720,Electronics,37.29,5,2024-01-09,India,Credit Card,3.0,0,186.45
7484,3692,283,Beauty,229.1,4,2023-10-08,Germany,UPI,3.0,0,916.4
7485,2103,524,Books,30.4,5,2023-02-11,USA,PayPal,3.0,0,152.0
7486,1290,773,Books,10.35,2,2021-06-17,Australia,Debit Card,3.0,0,20.7
7487,1534,600,Home,21.8,3,2023-03-04,UK,Credit Card,5.0,0,65.4
7488,2162,459,Books,64.78,1,2024-09-05,India,COD,1.0,0,64.78
7489,1057,404,Electronics,90.37,4,2022-04-03,India,Debit Card,2.0,0,361.48
7490,4856,495,Books,17.11,2,2021-01-28,USA,UPI,2.0,0,34.22
7491,2510,614,Sports,71.85,1,2024-07-02,Australia,Credit Card,4.0,0,71.85
7492,4958,607,Clothing,17.79,4,2022-07-09,Germany,Credit Card,4.0,0,71.16
7493,4120,718,Books,61.12,2,2024-02-19,Canada,Debit Card,1.0,0,122.24
7494,1429,766,Clothing,77.54,1,2023-05-25,USA,UPI,3.0,0,77.54
7495,4515,323,Books,69.01,5,2021-08-07,UK,COD,5.0,0,345.05
7496,3264,515,Beauty,25.77,2,2023-01-07,USA,Debit Card,4.0,0,51.54
7497,2102,509,Books,102.23,2,2021-02-02,USA,COD,,0,204.46
7498,3579,247,Books,74.42,4,2023-12-08,UK,PayPal,2.0,0,297.68
7499,2376,757,Sports,116.3,5,2024-03-27,UK,COD,,0,581.5
7500,3946,353,Clothing,98.77,1,2021-06-25,UK,PayPal,4.0,0,98.77
7501,4928,206,Electronics,80.86,2,2024-07-13,USA,Debit Card,,0,161.72
7502,4570,638,Home,82.27,2,2023-06-17,Australia,Credit Card,4.0,0,164.54
7503,1517,696,Sports,0.84,3,2023-09-08,Australia,PayPal,5.0,0,2.52
7504,4416,540,Home,69.0,2,2024-03-02,India,COD,5.0,0,138.0
7505,3247,508,Clothing,34.09,2,2023-05-04,UK,Credit Card,4.0,0,68.18
7506,3796,254,Books,61.9,4,2021-10-23,Germany,Credit Card,3.0,1,247.6
7507,3186,375,Books,28.02,1,2024-02-29,Canada,UPI,3.0,0,28.02
7508,4847,277,Books,38.84,5,2021-06-03,Australia,PayPal,5.0,0,194.2
7509,1272,551,Beauty,18.47,4,2021-08-28,USA,COD,4.0,0,73.88
7510,1205,660,Home,80.77,2,2021-01-23,India,PayPal,2.0,0,161.54
7511,1927,697,Home,71.2,1,2023-04-03,USA,Debit Card,2.0,0,71.2
7512,3490,744,Electronics,118.85,2,2023-05-06,UK,COD,2.0,0,237.7
7513,4365,253,Beauty,51.53,4,2023-09-08,Australia,PayPal,1.0,0,206.12
7514,4735,202,Electronics,53.47,1,2021-11-08,Australia,UPI,4.0,0,53.47
7515,1884,384,Electronics,26.52,5,2024-08-25,USA,Credit Card,,0,132.6
7516,3236,690,Sports,65.09,3,2024-06-17,India,Credit Card,3.0,0,195.27
7517,4815,254,Electronics,156.97,5,2023-01-05,USA,Debit Card,3.0,0,784.85
7518,3796,772,Sports,69.41,1,2023-09-05,USA,Debit Card,3.0,0,69.41
7519,2598,368,Sports,72.12,2,2023-03-05,Germany,PayPal,5.0,0,144.24
7520,1930,408,Beauty,80.24,4,2024-05-01,Australia,Credit Card,4.0,1,320.96
7521,4119,286,Books,43.79,5,2022-04-01,Australia,PayPal,2.0,0,218.95
7522,1467,383,Home,95.81,2,2022-06-01,India,Debit Card,1.0,1,191.62
7523,4737,321,Electronics,94.09,1,2024-07-13,India,COD,4.0,0,94.09
7524,3638,502,Home,25.78,1,2021-03-02,UK,Credit Card,3.0,0,25.78
7525,4101,406,Sports,36.11,2,2021-08-25,India,PayPal,3.0,0,72.22
7526,2674,666,Clothing,38.64,4,2024-04-05,India,COD,4.0,0,154.56
7527,3726,584,Beauty,105.74,1,2023-07-21,Australia,Debit Card,3.0,0,105.74
7528,4104,758,Books,8.56,3,2024-09-17,USA,UPI,4.0,1,25.68
7529,1198,726,Books,77.77,3,2024-07-14,India,Credit Card,4.0,0,233.31
7530,1493,226,Beauty,208.6,2,2024-10-27,Canada,Credit Card,4.0,0,417.2
7531,4999,756,Beauty,82.48,3,2022-01-19,India,COD,3.0,0,247.44
7532,2404,744,Beauty,51.36,4,2021-04-10,Germany,Debit Card,4.0,0,205.44
7533,1252,348,Books,15.81,2,2021-11-29,Canada,PayPal,4.0,0,31.62
7534,1130,337,Home,92.08,1,2024-08-30,Canada,COD,3.0,0,92.08
7535,2130,575,Home,74.78,3,2021-10-24,Canada,Credit Card,1.0,0,224.34
7536,3420,327,Beauty,55.1,1,2024-06-26,Germany,PayPal,2.0,0,55.1
7537,2277,480,Beauty,25.06,5,2023-02-02,Australia,Credit Card,3.0,0,125.3
7538,4919,545,Sports,54.38,2,2022-04-03,UK,UPI,3.0,0,108.76
7539,3860,342,Electronics,30.16,3,2023-10-06,Canada,PayPal,5.0,0,90.48
7540,3245,459,Clothing,140.63,2,2022-06-30,Australia,PayPal,4.0,0,281.26
7541,3919,710,Home,144.95,2,2024-02-18,Australia,Credit Card,5.0,1,289.9
7542,3259,275,Sports,107.71,2,2021-06-11,Australia,Credit Card,3.0,0,215.42
